Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Temperature of support housing,Timestamp,Maximum injection pressure,Injection time,Dosage time,Material cushion,Switch-over volume,Mould temperature control unit 1,Oil temperature,RF_result,ANN_result,lstm_pred_err1,lstm_pred_err2,lstm_err1_act_a,ANN_result_act_a,lstm_err1_act_b,ANN_result_act_b,lstm_err1_act_c,ANN_result_act_c,Act_a_optimal,Act_b_optimal,Act_c_optimal,Best_optimal,sec
289.8,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:18,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,836.3289921,12.0582803,2226.614372,0,2830.73514,0,1870.084394,1,759.764225,648.217269,742.4315659,A,1757
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:19,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,831.3639768,25.18286374,2218.24954,0,2820.632304,0,1860.296623,1,765.0843204,644.1135878,746.2541725,A,1758
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:20,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,831.3639768,25.18286374,2218.24954,0,2820.632304,0,1860.296623,1,769.0670679,652.7959736,742.3159433,A,1759
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:21,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,831.3638022,25.18273553,2218.249365,0,2820.632304,0,1860.296623,1,762.1679793,665.6773184,729.037711,A,1760
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:22,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,833.6366305,24.27219102,2220.979692,0,2824.040412,0,1863.961146,1,751.9132747,694.9910824,746.7329649,A,1761
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:23,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,833.6366305,24.27219102,2220.979692,0,2824.040412,0,1863.961146,1,735.7658031,658.1528515,728.2899947,A,1762
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:24,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,782.326759,-56.41829393,2239.963507,0,2848.010276,0,1883.835346,1,802.1249549,670.9946497,723.1090543,A,1763
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:25,1479.99951,0.234,3.126,0.8901353,1.41334462,95,40,1,1,782.326759,-56.41829393,2239.963507,0,2848.010276,0,1883.835346,1,796.3659984,713.5288923,741.7522302,A,1764
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:26,0,0.234,3.106,0,0,95,40,1,1,779.7619068,-18.27236679,2232.901349,0,2842.119879,0,1876.183555,1,808.572325,707.473835,732.6835973,A,1765
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:27,0,0.234,3.106,0,0,95,40,1,1,779.7619068,-18.27236679,2232.901349,0,2842.119879,0,1876.183555,1,808.2716156,697.8043361,743.1307859,A,1766
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:28,0,0.234,3.106,0,0,95,40,1,1,779.7619068,-18.27236679,2232.901349,0,2842.119879,0,1876.183555,1,770.617967,706.3051049,727.963019,A,1767
290,300.8,314.9,319.9,320.1,57,2022-03-04T03:50:29,1501.915,0.234,3.106,0.921844959,0,95,40,1,1,774.3523974,-28.68625492,2220.979692,1,2824.040412,0,1863.961146,1,754.5354172,650.5402037,721.8836446,A,1768
290,300.8,314.9,319.9,320.1,57,2022-03-04T03:50:30,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,774.3523974,-28.68625492,2220.979692,0,2824.040412,0,1863.961146,1,727.4956786,643.998635,744.6854214,C,1769
290,300.8,314.9,319.9,320.1,57,2022-03-04T03:50:31,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,774.3523974,-28.68625492,2220.979692,0,2824.040412,0,1863.961146,1,744.8739573,681.7584104,742.553972,A,1770
290,300.8,314.9,319.9,320,57,2022-03-04T03:50:32,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,774.3523974,-28.68625492,2220.979692,0,2824.040412,0,1863.961146,1,729.4334694,683.5404475,727.3674023,A,1771
290,300.8,314.9,319.9,320,57,2022-03-04T03:50:33,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,777.1842252,-41.79252843,2226.614372,0,2830.73514,0,1870.084394,1,713.5978122,675.8514906,729.8005724,C,1772
290,300.8,314.9,319.9,320,57,2022-03-04T03:50:34,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,777.1842252,-41.79252843,2226.614372,0,2830.73514,0,1870.084394,1,795.5786908,664.5751285,739.619675,A,1773
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:35,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,777.1842252,-41.79252843,2226.614372,0,2830.73514,0,1870.084394,1,801.3078991,675.0310805,746.2525535,A,1774
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:36,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,780.0685056,62.4213875,2205.678553,0,2800.435883,0,1850.28944,1,703.1977447,686.6022742,713.5248151,C,1775
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:37,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,780.0685056,62.4213875,2205.678553,0,2800.435883,0,1850.28944,1,751.9722822,667.9879839,719.3951533,A,1776
289.8,300.8,314.9,319.9,320,57,2022-03-04T03:50:38,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,780.0685056,62.4213875,2205.678553,0,2800.435883,0,1850.28944,1,776.6814991,659.0799889,717.6071428,A,1777
289.8,300.8,314.9,319.9,320,57,2022-03-04T03:50:39,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,782.0142254,26.36875438,2220.962237,0,2835.513473,0,1866.246018,1,727.3951865,651.7990702,727.7858921,C,1778
289.8,300.8,314.9,319.9,320,57,2022-03-04T03:50:40,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,778.9361934,-63.0119369,2229.68804,0,2832.255305,0,1872.051235,1,782.5650247,677.5268276,717.6482135,A,1779
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:41,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,778.9361934,-63.0119369,2229.68804,0,2832.255305,0,1872.051235,1,741.3109456,655.6801864,718.8100708,A,1780
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:42,1501.915,0.234,3.106,0.921844959,1.41334462,95,40,1,1,776.1338647,-49.60924282,2224.05144,0,2827.451138,0,1865.925892,1,717.6792924,678.0959078,733.041809,C,1781
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:50:43,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,776.1338647,-49.60924282,2224.05144,0,2827.451138,0,1865.925892,2,752.9931757,700.3334081,739.8958902,A,1782
289.9,300.8,314.9,320,319.9,57,2022-03-04T03:50:44,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,776.1338647,-49.60924282,2224.05144,0,2827.451138,0,1865.925892,2,752.5086761,694.612748,731.101514,A,1783
289.9,300.8,314.9,320,319.9,57,2022-03-04T03:50:45,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5433742,-39.06770602,2235.974668,0,2843.642662,0,1878.14865,2,778.2387615,679.6549686,754.0754197,A,1784
289.9,300.8,314.9,320,319.9,57,2022-03-04T03:50:46,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5433742,-39.06770602,2235.974668,0,2843.642662,0,1878.14865,2,738.2635342,668.5314951,719.7926791,A,1785
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:47,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5433742,-39.06770602,2235.974668,0,2843.642662,0,1878.14865,2,762.378138,657.7015772,753.1836428,A,1786
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:48,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,786.9520108,-28.53195468,2247.895104,0,2859.827901,0,1890.367916,2,741.2270104,674.7120387,743.6697228,C,1787
289.9,300.8,314.9,319.9,319.9,57,2022-03-04T03:50:49,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,786.9520108,-28.53195468,2247.895104,0,2859.827901,0,1890.367916,2,769.6113632,663.8757903,762.1518712,A,1788
289.9,300.8,314.9,320,320.1,57,2022-03-04T03:50:50,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,786.9520108,-28.53195468,2247.895104,0,2859.827901,0,1890.367916,2,731.3749117,706.3738416,757.7554283,C,1789
289.9,300.8,314.9,320,320.1,57,2022-03-04T03:50:51,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5431996,-39.06777012,2235.975017,0,2843.642662,0,1878.14865,2,783.9383071,672.3142596,739.0139157,A,1790
289.9,300.8,314.9,320,320.1,57,2022-03-04T03:50:52,1501.915,0.234,3.106,0.921844959,1.41334462,95,39,1,1,781.5431996,-39.06777012,2235.975017,0,2843.642662,0,1878.14865,2,810.3230541,654.7871316,750.1052404,A,1791
290,300.8,315,320,319.9,57,2022-03-04T03:50:53,0,0.234,3.106,0,1.41334462,95,39,1,1,1021.593563,-31.40404183,2714.550342,0,3652.179036,0,2349.169233,2,985.0700716,1094.018091,962.5306533,B,1792
290,300.8,315,320,319.9,57,2022-03-04T03:50:54,0,0.234,3.106,0,1.41334462,95,39,1,1,1013.847688,-16.87294308,2699.722411,0,3624.19223,0,2334.039853,2,1015.429321,1061.290113,975.4309489,B,1793
290,300.8,315,320,319.9,57,2022-03-04T03:50:55,0,0.234,3.106,0,1.41334462,95,39,1,1,1013.847688,-16.87294308,2699.722411,0,3624.19223,0,2334.039853,2,993.9122067,1077.259799,974.0730519,B,1794
290,300.8,314.9,320,320,57,2022-03-04T03:50:56,0,0.234,3.116,0,0,95,39,1,1,1013.847688,-16.87294308,2699.722411,0,3624.19223,0,2334.039853,2,1044.233744,1100.067968,979.5115028,B,1795
290,300.8,314.9,320,320,57,2022-03-04T03:50:57,917.500244,0.234,3.116,3.69983721,0,95,39,1,1,1017.085871,-17.82552432,2705.070828,0,3634.110216,0,2339.469959,2,1012.41564,1088.562617,956.5499204,B,1796
290,300.8,314.9,320,320,57,2022-03-04T03:50:58,917.500244,0.234,3.116,3.69983721,0,95,39,1,1,1017.085871,-17.82552432,2705.070828,0,3634.110216,0,2339.469959,2,1037.580842,1063.774427,957.7931572,B,1797
290,300.7,314.9,320,319.9,57,2022-03-04T03:50:59,917.500244,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1017.085871,-17.82552432,2705.070828,0,3634.110216,0,2339.469959,2,954.330175,1085.851955,986.5838681,B,1798
290,300.7,314.9,320,319.9,57,2022-03-04T03:51:00,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1022.866388,-44.16354045,2718.776047,0,3660.342087,0,2353.443638,2,1025.923509,1117.356668,992.2102961,B,1799
290,300.7,314.9,320,319.9,57,2022-03-04T03:51:01,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1022.866388,-44.16354045,2718.776047,0,3660.342087,0,2353.443638,2,1019.043431,1091.856036,961.555357,B,1800
290.1,300.8,314.9,319.9,319.9,57,2022-03-04T03:51:02,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1022.866388,-44.16354045,2718.776047,0,3660.342087,0,2353.443638,2,960.9211949,1114.936149,957.0508471,B,1801
290.1,300.8,314.9,319.9,319.9,57,2022-03-04T03:51:03,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1024.425739,15.28920206,2716.375971,0,3688.683231,0,2355.588695,2,994.0837247,1086.544962,968.9668856,B,1802
290.1,300.8,314.9,319.9,319.9,57,2022-03-04T03:51:04,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1024.425739,15.28920206,2716.375971,0,3688.683231,0,2355.588695,2,982.4909992,1098.366335,988.0129557,B,1803
290.1,300.8,314.9,320,319.9,57,2022-03-04T03:51:05,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1024.425739,15.28920206,2716.375971,0,3688.683231,0,2355.588695,2,1017.077433,1090.051156,962.31773,B,1804
290.1,300.8,314.9,320,319.9,57,2022-03-04T03:51:06,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1016.601492,66.91421216,2681.476597,0,3646.947743,0,2322.057277,2,1027.128255,1094.779237,949.1182508,B,1805
290.1,300.8,314.9,320,319.9,57,2022-03-04T03:51:07,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1009.264416,33.78103162,2664.233404,0,3612.315432,0,2301.241898,2,980.9746672,1070.080105,947.8655623,B,1806
289.9,300.8,315,319.9,319.9,57,2022-03-04T03:51:08,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1009.264416,33.78103162,2664.233404,0,3612.315432,0,2301.241898,2,947.8959594,1062.486814,969.6600734,B,1807
289.9,300.8,315,319.9,319.9,57,2022-03-04T03:51:09,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1017.269411,9.760067292,2705.444541,0,3652.327055,0,2339.810159,2,966.0942058,1074.739551,975.0973922,B,1808
289.9,300.8,315,319.9,319.9,57,2022-03-04T03:51:10,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1014.020319,-10.52858763,2702.040623,0,3634.115453,0,2336.196954,2,1049.523256,1087.406068,962.4202092,B,1809
289.9,300.7,314.9,320,320,57,2022-03-04T03:51:11,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1014.020319,-10.52858763,2702.040623,0,3634.115453,0,2336.196954,2,967.7773499,1070.412747,982.968069,B,1810
289.9,300.7,314.9,320,320,57,2022-03-04T03:51:12,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1002.647886,-39.06903619,2673.384414,0,3563.426146,0,2307.567626,2,968.2329317,1022.225285,967.0596867,B,1811
289.9,300.7,314.9,320,320,57,2022-03-04T03:51:13,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1002.647886,-39.06903619,2673.384414,0,3563.426146,0,2307.567626,2,962.9054287,1048.689712,949.461947,B,1812
290,300.7,315,319.9,319.9,57,2022-03-04T03:51:14,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1002.647886,-39.06903619,2673.384414,0,3563.426146,0,2307.567626,2,968.393607,1023.333199,936.979934,B,1813
290,300.7,315,319.9,319.9,57,2022-03-04T03:51:15,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,999.4076093,-38.08840911,2668.082602,0,3553.489657,0,2302.125301,2,958.6039387,1028.058286,958.2317685,B,1814
289.9,300.8,315,319.9,319.9,57,2022-03-04T03:51:16,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,999.4076093,-38.08840911,2668.082602,0,3553.489657,0,2302.125301,2,979.810415,1016.854697,939.4524787,B,1815
289.9,300.8,314.9,320,319.9,57,2022-03-04T03:51:17,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,999.4076093,-38.08840911,2668.082602,0,3553.489657,0,2302.125301,2,949.8272894,1012.759663,955.6173533,B,1816
289.9,300.8,314.9,320,319.9,57,2022-03-04T03:51:18,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1025.215932,-34.26348431,2725.892839,0,3695.398557,0,2360.316408,2,966.490555,1130.326361,981.2769717,B,1817
289.9,300.8,314.9,320,319.9,57,2022-03-04T03:51:19,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1025.215932,-34.26348431,2725.892839,0,3695.398557,0,2360.316408,2,989.8096181,1095.00444,992.0063595,B,1818
290,300.7,314.9,320,319.9,57,2022-03-04T03:51:20,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1025.215932,-34.26348431,2725.892839,0,3695.398557,0,2360.316408,2,976.9136253,1093.900319,980.1978795,B,1819
290,300.7,314.9,320,319.9,57,2022-03-04T03:51:21,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1025.159726,-13.71704797,2726.32014,0,3691.791286,0,2360.655212,2,976.476577,1085.040776,994.2779071,B,1820
290,300.7,314.9,320,319.9,57,2022-03-04T03:51:22,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1025.159726,-13.71704797,2726.32014,0,3691.791286,0,2360.655212,2,1039.017347,1108.400129,961.0502931,B,1821
290,300.7,314.9,320,320,57,2022-03-04T03:51:23,1469.74121,0.234,3.116,0.8822079,1.41334462,95,39,1,1,1025.15929,-13.71716016,2726.319791,0,3691.790588,0,2360.655212,2,974.4870892,1104.872476,973.0555194,B,1822
290,300.7,314.9,320,320,57,2022-03-04T03:51:24,0,0.234,3.168,0,0,95,39,1,1,1026.568615,-27.06449975,2730.474279,0,3714.55413,0,2364.862763,2,1055.022624,1106.960891,995.0143637,B,1823
290,300.7,314.9,320,320,57,2022-03-04T03:51:25,0,0.234,3.168,0,0,95,39,1,1,1026.568789,-27.0645318,2730.474279,0,3714.554829,0,2364.862763,2,982.2461263,1136.895744,996.3458371,B,1824
290.2,300.8,314.9,320,319.9,57,2022-03-04T03:51:26,0,0.234,3.168,0.884472847,0,95,39,1,1,1025.215932,-34.26348431,2725.892839,0,3695.398557,0,2360.316408,2,1014.482169,1128.421278,969.1889415,B,1825
290.2,300.8,314.9,320,319.9,57,2022-03-04T03:51:27,0,0.234,3.168,0.884472847,0,95,39,1,1,1012.669644,-17.45422934,2697.57107,0,3620.714476,0,2331.651297,2,985.1589357,1056.392151,952.4957157,B,1826
290.2,300.8,314.9,320,319.9,57,2022-03-04T03:51:28,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1012.669644,-17.45422934,2697.57107,0,3620.714476,0,2331.651297,2,1035.975719,1044.591417,952.7738973,B,1827
290.2,300.8,315,320,319.8,57,2022-03-04T03:51:29,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1012.669644,-17.45422934,2697.57107,0,3620.714476,0,2331.651297,2,996.3537634,1058.557025,982.1448959,B,1828
290.2,300.8,315,320,319.8,57,2022-03-04T03:51:30,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1014.020319,-10.52858763,2702.040623,0,3634.115453,0,2336.196954,2,994.8888369,1061.527025,958.6111644,B,1829
290.2,300.8,314.9,320,319.8,57,2022-03-04T03:51:31,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1014.020319,-10.52858763,2702.040623,0,3634.115453,0,2336.196954,2,1031.783071,1050.125465,957.9024296,B,1830
290.2,300.8,314.9,320,319.9,57,2022-03-04T03:51:32,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1014.020319,-10.52858763,2702.040623,0,3634.115453,0,2336.196954,2,998.487417,1083.554238,953.6910566,B,1831
290.2,300.8,314.9,320,319.9,57,2022-03-04T03:51:33,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1018.530891,-23.97508132,2711.583325,0,3652.190207,0,2345.898148,2,1048.776057,1068.586541,955.8098326,B,1832
290.1,300.7,315,320,319.9,57,2022-03-04T03:51:34,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1017.039964,74.92010781,2684.214604,0,3658.937301,0,2324.79284,2,1034.202792,1103.329799,968.0212696,B,1833
290.1,300.7,315,320,319.9,57,2022-03-04T03:51:35,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1017.039964,74.92010781,2684.214604,0,3658.937301,0,2324.79284,2,977.3019686,1104.61523,980.6427771,B,1834
290.1,300.7,315,320,319.9,57,2022-03-04T03:51:36,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,991.1972548,53.90887966,2623.770916,0,3526.667455,0,2263.279329,2,965.8777344,1039.993918,931.2989827,B,1835
290.1,300.7,315,319.9,319.9,57,2022-03-04T03:51:37,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,991.1972548,53.90887966,2623.770916,0,3526.667455,0,2263.279329,2,991.8852679,1035.790728,926.4691818,B,1836
290.1,300.7,315,319.9,319.9,57,2022-03-04T03:51:38,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,985.471459,-58.54118834,2640.391136,0,3492.556004,0,2273.11004,2,955.7425148,1017.412195,951.8217448,B,1837
290.1,300.7,315,319.9,319.9,57,2022-03-04T03:51:39,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,990.283655,-60.89255223,2654.004891,0,3529.081146,0,2286.65956,2,930.931014,1018.115682,947.9459013,B,1838
290,300.8,314.9,319.9,320,57,2022-03-04T03:51:40,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,990.283655,-60.89255223,2654.004891,0,3529.081146,0,2286.65956,2,989.4628174,999.9884921,927.2750962,B,1839
290,300.8,314.9,319.9,320,57,2022-03-04T03:51:41,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,980.9508505,-44.41350107,2630.836914,0,3474.472174,0,2263.3975,2,936.7276302,1021.83058,926.6367322,B,1840
290,300.8,314.9,319.9,320,57,2022-03-04T03:51:42,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,985.471459,-58.54118834,2640.391136,0,3492.556004,0,2273.11004,2,1019.824413,1010.080018,920.8222935,A,1841
290,300.7,315,320,319.9,57,2022-03-04T03:51:43,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,985.471459,-58.54118834,2640.391136,0,3492.556004,0,2273.11004,2,920.1520466,1003.054046,946.141346,B,1842
290,300.7,315,320,319.9,57,2022-03-04T03:51:44,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1009.417061,-46.13931435,2697.418862,0,3635.260856,0,2330.458241,2,1007.780684,1084.707869,957.4184519,B,1843
290,300.7,315,320,319.9,57,2022-03-04T03:51:45,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1009.417061,-46.13931435,2697.418862,0,3635.260856,0,2330.458241,2,952.8142483,1075.940854,984.0624693,B,1844
290,300.7,315,320,319.9,57,2022-03-04T03:51:46,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1009.417061,-46.13931435,2697.418862,0,3635.260856,0,2330.458241,2,973.6162625,1077.033354,947.2874773,B,1845
290,300.7,315,320,319.9,57,2022-03-04T03:51:47,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1012.65568,-47.15737863,2702.46356,0,3650.779137,0,2335.887649,2,999.7648954,1059.439388,974.2773768,B,1846
290,300.7,315,320,319.9,57,2022-03-04T03:51:48,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1012.65568,-47.15737863,2702.46356,0,3650.779137,0,2335.887649,2,997.3324579,1081.990651,971.2110529,B,1847
290,300.7,315,320,319.9,57,2022-03-04T03:51:49,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1012.65568,-47.15737863,2702.46356,0,3650.779137,0,2335.887649,2,1002.876239,1100.062525,965.5946409,B,1848
290,300.8,314.9,320,319.9,57,2022-03-04T03:51:50,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1006.496648,-52.35257549,2683.912805,0,3587.888768,0,2317.79544,2,982.9940188,1039.805239,950.9573725,B,1849
290,300.8,314.9,320,319.9,57,2022-03-04T03:51:51,1474.87036,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1006.496648,-52.35257549,2683.912805,0,3587.888768,0,2317.79544,2,942.1516896,1041.623928,973.6505566,B,1850
290,300.8,314.9,320,319.9,57,2022-03-04T03:51:52,0,0.234,3.168,0.884472847,1.41334462,95,39,1,1,1006.496648,-52.35257549,2683.912805,0,3587.888768,0,2317.79544,2,1017.401346,1025.373469,939.9611095,B,1851
290.1,300.7,315,320,319.9,57,2022-03-04T03:51:53,0,0.234,3.106,0,0,95,39,1,1,1016.046769,-35.66447859,2711.952849,0,3682.828093,0,2345.217225,2,1028.535865,1106.013973,956.7506523,B,1852
290.1,300.7,315,320,319.9,57,2022-03-04T03:51:54,0,0.234,3.106,0,0,95,39,1,1,1016.046769,-35.66447859,2711.952849,0,3682.828093,0,2345.217225,2,1034.375886,1080.390294,959.2745878,B,1853
290.1,300.7,315,320,319.9,57,2022-03-04T03:51:55,1474.715,0.234,3.106,0,0,95,39,1,1,1016.046681,-35.66444653,2711.952849,0,3682.827395,0,2345.217225,2,973.6924677,1104.605431,976.1481006,B,1854
290.1,300.8,315,319.9,319.9,57,2022-03-04T03:51:56,1474.715,0.234,3.106,0,1.41334462,95,39,1,1,1016.046681,-35.66444653,2711.952849,0,3682.827395,0,2345.217225,2,965.2170991,1092.807541,958.8633555,B,1855
290.1,300.8,315,319.9,319.9,57,2022-03-04T03:51:57,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1016.046769,-35.66447859,2711.952849,0,3682.828093,0,2345.217225,2,1055.287617,1107.764312,973.6942641,B,1856
290.1,300.8,315,319.9,319.9,57,2022-03-04T03:51:58,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1016.046769,-35.66447859,2711.952849,0,3682.828093,0,2345.217225,2,1051.330237,1071.89086,983.4758795,B,1857
290.1,300.7,315,319.9,319.9,57,2022-03-04T03:51:59,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1016.046769,-35.66447859,2711.952849,0,3682.828093,0,2345.217225,2,1010.483251,1104.193941,980.8585245,B,1858
290.1,300.7,315,319.9,319.9,57,2022-03-04T03:52:00,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,998.7382936,-37.42982849,2669.620571,0,3559.816781,0,2302.648953,2,1022.491727,1010.736796,966.095934,A,1859
290.1,300.7,315,319.9,319.9,57,2022-03-04T03:52:01,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,998.7382936,-37.42982849,2669.620571,0,3559.816781,0,2302.648953,2,971.1337518,1029.34203,955.854452,B,1860
290,300.7,314.9,320,319.9,57,2022-03-04T03:52:02,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1006.39471,20.42744982,2672.482509,0,3593.629051,0,2310.46395,2,976.7101853,1031.290088,942.1731175,B,1861
290,300.7,314.9,320,319.9,57,2022-03-04T03:52:03,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1023.973827,73.99521985,2701.098571,0,3698.845939,0,2341.990475,2,1008.836454,1127.369966,973.2272126,B,1862
290,300.7,314.9,320,319.9,57,2022-03-04T03:52:04,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1023.973827,73.99521985,2701.098571,0,3698.845939,0,2341.990475,2,1025.037121,1130.985387,983.6239692,B,1863
290,300.8,314.9,319.9,320,57,2022-03-04T03:52:05,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1016.523293,19.08495117,2697.913015,0,3694.753416,0,2333.565772,2,948.6417287,1115.881251,980.3637133,B,1864
290,300.8,314.9,319.9,320,57,2022-03-04T03:52:06,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1013.923443,-54.04627226,2701.869912,0,3624.796176,0,2336.440278,2,1042.082628,1062.823751,953.4890666,B,1865
289.9,300.8,314.9,319.9,320,57,2022-03-04T03:52:07,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1013.324646,-53.56894796,2699.086522,0,3623.664737,0,2333.486002,2,984.8528942,1054.878894,963.8419333,B,1866
289.9,300.7,315,320,319.9,57,2022-03-04T03:52:08,1474.715,0.234,3.106,0.8867378,1.41334462,95,39,1,1,1013.324646,-53.56894796,2699.086522,0,3623.664737,0,2333.486002,2,966.5357376,1048.058966,972.2949734,B,1867
